ID,CorpIndustrial,Economia,GovSocial,Mercados
news_01720.xml,0.00000,0.00000,0.00000,1.00000
news_01723.xml,0.00001,0.00000,0.00000,1.00000
news_01725.xml,0.00332,0.94846,0.00000,0.00290
news_01729.xml,0.00000,0.00000,0.00002,0.99997
news_01734.xml,0.00000,0.00000,0.00044,1.00000
news_01735.xml,0.00000,0.00000,0.00000,1.00000
news_01736.xml,0.00000,0.99998,0.00013,0.00000
news_01737.xml,0.00033,0.00925,0.99175,0.00044
news_01742.xml,0.00001,0.00000,0.00000,1.00000
news_01744.xml,0.00000,0.99993,0.00000,0.00024
news_01746.xml,0.00000,0.97679,0.00000,0.00656
news_01749.xml,0.01382,0.94265,0.05983,0.00000
news_01751.xml,0.00000,0.00006,0.00000,0.99997
news_01753.xml,0.00000,0.00000,0.00000,1.00000
news_01754.xml,0.00000,0.00000,0.00000,1.00000
news_01755.xml,0.00001,0.54825,0.00000,0.19581
news_01757.xml,0.00000,1.00000,0.00000,0.00000
news_01758.xml,0.00000,0.00000,0.00002,0.99997
news_01759.xml,0.00000,0.00000,0.00002,0.99997
news_01763.xml,0.00000,0.00000,0.00013,1.00000
news_01764.xml,0.00000,0.00000,0.00000,0.99999
news_01766.xml,0.00000,0.00000,0.00000,1.00000
news_01768.xml,0.00001,0.00000,0.00000,1.00000
news_01772.xml,0.00000,0.00000,0.00000,1.00000
news_01773.xml,0.00000,0.00000,0.00000,1.00000
news_01774.xml,0.00000,0.99978,0.00000,0.00014
news_01775.xml,0.00000,0.00056,0.00000,0.99967
news_01779.xml,0.00003,1.00000,0.00000,0.00001
news_01780.xml,0.00000,0.00000,0.00000,1.00000
news_01786.xml,0.00000,0.99998,0.00000,0.00007
news_01809.xml,0.00000,0.00000,0.00000,1.00000
news_01812.xml,0.00034,0.99083,0.00000,0.00146
news_01817.xml,0.00000,0.00000,0.00000,1.00000
news_01822.xml,0.00002,0.99910,0.00029,0.00000
news_01825.xml,0.00000,0.00000,0.00000,1.00000
news_01826.xml,0.00000,0.00000,0.00000,1.00000
news_01838.xml,0.75090,0.00057,0.00608,0.07269
news_01839.xml,0.00000,1.00000,0.00000,0.00000
news_01846.xml,0.00000,0.00000,0.00000,1.00000
news_01847.xml,0.00000,0.00000,0.00001,1.00000
news_01848.xml,0.00002,1.00000,0.00000,0.00000
news_01854.xml,0.00004,0.99982,0.00006,0.00000
news_01855.xml,0.00008,0.00000,0.00000,1.00000
news_01859.xml,0.00000,0.00003,0.00000,1.00000
news_01862.xml,0.00000,0.00001,0.00000,0.99999
news_01866.xml,0.00000,0.00003,0.00000,1.00000
news_01881.xml,0.02069,0.00000,0.00005,0.99981
news_01888.xml,0.00030,0.99981,0.00000,0.00002
news_01890.xml,0.00000,0.00000,0.00001,1.00000
news_01900.xml,0.00000,0.99972,0.00000,0.00064
news_01901.xml,0.00000,0.00004,0.00000,0.99996
news_01902.xml,0.00000,0.00000,0.00000,1.00000
news_01904.xml,0.00001,1.00000,0.00000,0.00000
news_01906.xml,0.00000,0.00004,0.00001,0.99991
news_01907.xml,0.00000,0.00000,0.00000,0.99999
news_01910.xml,0.00000,0.99991,0.00012,0.00000
news_01915.xml,0.00000,0.01107,0.00000,0.99912
news_01923.xml,0.00001,0.00000,0.00001,0.99998
news_01926.xml,0.00003,0.00000,0.00000,1.00000
news_01934.xml,0.00000,0.00000,0.00000,1.00000
news_01939.xml,0.00000,0.00000,0.00000,1.00000
news_01941.xml,0.00000,0.00000,0.00002,0.99998
news_01943.xml,0.00000,0.87414,0.00000,0.32616
news_01947.xml,0.00000,0.00000,0.00000,0.99999
news_01948.xml,0.00000,0.96578,0.00011,0.00053
news_01950.xml,0.00000,0.00000,0.00000,1.00000
news_01951.xml,0.00000,0.00000,0.00000,1.00000
news_01952.xml,0.00000,0.00047,0.00000,1.00000
news_01959.xml,0.00000,0.00053,0.00000,0.99939
news_01960.xml,0.00001,0.00000,0.00001,0.99995
news_01962.xml,0.00001,0.00000,0.00001,0.99999
news_01963.xml,0.00003,0.00000,0.00000,1.00000
news_01967.xml,0.00000,0.00000,0.00000,1.00000
news_01970.xml,0.00003,0.00000,0.00000,1.00000
news_01977.xml,0.00000,0.00004,0.00000,0.99998
news_01990.xml,0.00000,0.99925,0.00000,0.00131
news_01991.xml,0.00000,0.00041,0.00000,0.99998
news_01993.xml,0.00000,0.00000,0.00000,1.00000
news_01995.xml,0.00000,0.00000,0.00000,1.00000
news_01998.xml,0.00000,0.00000,0.00002,0.99998
news_01999.xml,0.00001,0.00000,0.00001,0.99995
news_02001.xml,0.00000,0.00053,0.00000,0.99939
news_02005.xml,0.00000,0.00000,0.00000,1.00000
news_02006.xml,0.00001,0.00000,0.00001,0.99995
news_02007.xml,0.03319,0.00001,0.00013,0.99512
news_02009.xml,0.00013,0.63463,0.00002,0.02651
news_02020.xml,0.00002,0.00001,0.00000,0.99993
news_02024.xml,0.00000,0.00001,0.00000,0.99999
news_02027.xml,0.00000,0.99980,0.00001,0.00001
news_02028.xml,0.00005,0.99228,0.00000,0.00242
news_02030.xml,0.00482,0.04486,0.00000,0.42045
news_02033.xml,0.00000,0.00000,0.00000,1.00000
news_02034.xml,0.00000,0.00000,0.00000,1.00000
news_02037.xml,0.00000,0.99989,0.00003,0.00001
news_02039.xml,0.00002,0.00001,0.00000,0.99993
news_02040.xml,0.00046,0.41437,0.00000,0.60672
news_02041.xml,0.00000,0.00000,0.00000,1.00000
news_02043.xml,0.00000,0.00000,0.00000,1.00000
news_02045.xml,0.00000,0.00000,0.00000,1.00000
news_02049.xml,0.00000,0.00000,0.00000,1.00000
news_02059.xml,0.00000,0.00000,0.00000,1.00000
news_02064.xml,0.00002,1.00000,0.00000,0.00000
news_02065.xml,0.00000,0.00000,0.00000,1.00000
news_02066.xml,0.00000,0.00000,0.00000,1.00000
news_02068.xml,0.00000,0.00000,0.00002,0.99998
news_02072.xml,0.00000,0.00000,0.00000,1.00000
news_02073.xml,0.00000,0.00000,0.00000,1.00000
news_02075.xml,0.00000,0.00000,0.00000,1.00000
news_02077.xml,0.00000,0.00000,0.00000,1.00000
news_02080.xml,0.00000,0.00000,0.00000,1.00000
news_02086.xml,0.00000,0.00000,0.00000,1.00000
news_02089.xml,0.00000,0.99987,0.00001,0.00000
news_02092.xml,0.00000,0.00000,0.00000,1.00000
news_02093.xml,0.00000,0.00000,0.00002,0.99998
news_02099.xml,0.00000,0.00098,0.00000,0.99962
news_02100.xml,0.00000,0.02285,0.00000,0.98729
news_02102.xml,0.00000,0.00000,0.00000,1.00000
news_02105.xml,0.00000,0.00001,0.00000,1.00000
news_02110.xml,0.00049,0.99968,0.00000,0.00010
news_02117.xml,0.00000,0.00000,0.00000,1.00000
news_02121.xml,0.00000,0.00021,0.00000,0.99998
news_02128.xml,0.00000,0.00000,0.00000,1.00000
news_02131.xml,0.00001,0.00000,0.00001,0.99995
news_02139.xml,0.00011,0.00000,0.00000,0.99999
news_02140.xml,0.00000,0.00000,0.00002,0.99998
news_02144.xml,0.00023,0.00000,0.00000,0.99974
news_02161.xml,0.99529,0.00039,0.00434,0.00184
news_02165.xml,0.00001,0.00000,0.00010,1.00000
news_02172.xml,0.00008,0.00003,0.00000,0.99991
news_02174.xml,0.00000,0.00001,0.00000,1.00000
news_02175.xml,0.00000,0.00000,0.00000,1.00000
news_02178.xml,0.00000,0.00006,0.00000,0.99999
news_02180.xml,0.00000,0.00000,0.00000,1.00000
news_02194.xml,0.00001,0.99976,0.00004,0.00000
news_02195.xml,0.00000,0.00000,0.00000,1.00000
news_02202.xml,0.00000,0.00000,0.00000,1.00000
news_02209.xml,0.00000,0.99997,0.00000,0.00002
news_02212.xml,0.00008,1.00000,0.00000,0.00000
news_02215.xml,0.00000,0.00726,0.00000,0.99920
news_02217.xml,0.00000,0.00000,0.00001,1.00000
news_02218.xml,0.00000,0.00001,0.00000,1.00000
news_02224.xml,0.00000,0.99926,0.00233,0.00000
news_02227.xml,0.00000,0.00000,0.00000,1.00000
news_02230.xml,0.00009,0.00000,0.00000,1.00000
news_02231.xml,0.00010,0.99549,0.10927,0.00000
news_02233.xml,0.00000,0.00000,0.00000,1.00000
news_02234.xml,0.00000,0.00000,0.00000,1.00000
news_02240.xml,0.00000,0.00000,0.00000,0.99999
news_02247.xml,0.00000,0.00000,0.00000,1.00000
news_02250.xml,0.00000,0.00001,0.00000,1.00000
news_02253.xml,0.00000,1.00000,0.00000,0.00000
news_02254.xml,0.00002,0.00000,0.00000,1.00000
news_02257.xml,0.00095,0.00169,0.99986,0.00001
news_02260.xml,0.00000,0.00000,0.00000,1.00000
news_02264.xml,0.00000,0.22752,0.08029,0.01030
news_02270.xml,0.00000,0.97260,0.00000,0.00242
news_02271.xml,0.00000,0.00692,0.00000,0.99899
news_02272.xml,0.00000,0.00000,0.00000,1.00000
news_02281.xml,0.00000,0.00006,0.00000,1.00000
news_02286.xml,0.00000,0.00000,0.00000,1.00000
news_02289.xml,0.00000,0.00000,0.00017,0.99999
news_02290.xml,0.00000,0.00000,0.00002,0.99998
news_02291.xml,0.00018,0.99997,0.00000,0.00003
news_02298.xml,0.00000,0.00001,0.00000,1.00000
news_02299.xml,0.00037,1.00000,0.00000,0.00000
news_02300.xml,0.00000,1.00000,0.00001,0.00000
news_02306.xml,0.00000,0.99998,0.00000,0.00007
news_02307.xml,0.00002,0.00000,0.00000,1.00000
news_02308.xml,0.00000,0.00000,0.00000,1.00000
news_02312.xml,0.00000,0.00000,0.00002,0.99997
news_02313.xml,0.00000,0.00011,0.00000,0.99992
news_02316.xml,0.00001,0.99409,0.00000,0.00098
news_02321.xml,0.00000,0.00000,0.00002,0.99997
news_02323.xml,0.00000,0.00000,0.00002,0.99998
news_02329.xml,0.00000,0.00002,0.00000,0.99998
news_02332.xml,0.00010,0.79001,0.00032,0.00408
news_02338.xml,0.00000,0.00000,0.00002,0.99997
news_02347.xml,0.00000,0.00000,0.00002,0.99998
news_02348.xml,0.00002,0.00005,0.00000,0.99965
news_02351.xml,0.00000,0.00000,0.00000,1.00000
news_02354.xml,0.00001,0.00000,0.00000,1.00000
news_02358.xml,0.00001,0.00000,0.00000,1.00000
news_02363.xml,0.00000,0.00001,0.00000,0.99999
news_02365.xml,0.00000,0.00000,0.00000,1.00000
news_02369.xml,0.00000,0.00000,0.00000,0.99999
news_02374.xml,0.00000,0.00000,0.00000,0.99999
news_02375.xml,0.00024,0.00000,0.00000,0.99998
news_02381.xml,0.00000,0.98799,0.00485,0.00001
news_02392.xml,0.00000,0.00000,0.00000,1.00000
news_02393.xml,0.00000,1.00000,0.00000,0.00000
news_02394.xml,0.00000,0.00000,0.00000,1.00000
news_02398.xml,0.00000,0.00000,0.00000,1.00000
news_02400.xml,0.00002,0.00000,0.00000,1.00000
news_02401.xml,0.00000,0.00000,0.00000,1.00000
news_02403.xml,0.00002,0.00000,0.00000,1.00000
news_02404.xml,0.99909,0.00437,0.00000,0.00050
news_02405.xml,0.00000,0.00003,0.00000,0.99997
news_02407.xml,0.00000,0.00000,0.00000,1.00000
news_02408.xml,0.00000,0.00000,0.00000,1.00000
news_02413.xml,0.00000,0.00000,0.00000,1.00000
news_02414.xml,0.00000,0.00000,0.00000,1.00000
news_02415.xml,0.00000,1.00000,0.00000,0.00000
news_02418.xml,0.00000,0.00008,0.00000,0.99970
news_02419.xml,0.00000,0.00000,0.00000,1.00000
news_02422.xml,0.00002,0.00000,0.00000,1.00000
news_02425.xml,0.00000,0.00000,0.00002,0.99997
news_02431.xml,0.00000,0.00000,0.00002,0.99997
news_02433.xml,0.03612,0.87351,0.00000,0.05436
news_02434.xml,0.00205,0.99999,0.00001,0.00000
news_02435.xml,0.00000,0.00017,0.00000,0.99921
news_02445.xml,0.00000,0.00000,0.00000,1.00000
news_02449.xml,0.00000,0.00000,0.00000,1.00000
news_02451.xml,0.00000,0.00000,0.00000,1.00000
news_02456.xml,0.00000,0.00990,0.00000,0.99937
news_02457.xml,0.00000,0.00000,0.00000,1.00000
news_02461.xml,0.00000,0.00000,0.00000,0.99999
news_02462.xml,0.00000,1.00000,0.00000,0.00000
news_02463.xml,0.00004,0.99943,0.00000,0.00024
news_02466.xml,0.00001,0.00000,0.00000,1.00000
news_02469.xml,0.00000,0.99708,0.00000,0.00108
news_02470.xml,0.00000,0.00533,0.00052,0.61851
news_02475.xml,0.00000,0.99962,0.00000,0.00005
news_02476.xml,0.00000,0.00000,0.00000,0.99999
news_02495.xml,0.00002,0.00000,0.00000,1.00000
news_02498.xml,0.00003,0.00048,0.00000,0.99184
news_02505.xml,0.00003,0.80960,0.00001,0.01871
news_02506.xml,0.00001,0.00000,0.00000,1.00000
news_02509.xml,0.00000,0.00001,0.00000,1.00000
news_02513.xml,0.00000,0.00000,0.00000,1.00000
news_02524.xml,0.00000,0.00000,0.00002,0.99998
news_02527.xml,0.00008,0.00006,0.02984,0.99824
news_02529.xml,0.00000,0.00000,0.00000,1.00000
news_02534.xml,0.00000,0.00003,0.00000,0.99999
news_02535.xml,0.00000,0.98707,0.00001,0.00766
news_02537.xml,0.00000,0.00000,0.00001,1.00000
news_02540.xml,0.00000,0.00000,0.00000,1.00000
news_02541.xml,0.00021,0.99647,0.00007,0.00000
news_02542.xml,0.00000,0.00000,0.00000,1.00000
news_02552.xml,0.00000,0.00000,0.00002,0.99997
news_02556.xml,0.00000,1.00000,0.00000,0.00000
news_02559.xml,0.00000,0.00012,0.00000,1.00000
news_02565.xml,0.00000,0.00000,0.00000,1.00000
news_02571.xml,0.02035,0.99194,0.00000,0.00011
news_02577.xml,0.00000,0.00001,0.00000,0.99987
news_02578.xml,0.00050,0.00000,0.00004,0.99997
news_02580.xml,0.00000,0.01580,0.00000,0.99870
news_02583.xml,0.00000,0.23090,0.00000,0.88002
news_02584.xml,0.00000,0.00012,0.00000,0.99980
news_02588.xml,0.00000,0.00182,0.14448,0.56974
news_02591.xml,0.00000,0.99995,0.00001,0.00003
news_02595.xml,0.00001,0.00000,0.00000,1.00000
news_02596.xml,0.00000,0.00001,0.00000,0.99999
news_02600.xml,0.00000,0.00001,0.00000,1.00000
news_02603.xml,0.00003,0.01193,0.00003,0.66248
news_02606.xml,0.00001,1.00000,0.00000,0.00000
news_02613.xml,0.00000,0.00000,0.00000,1.00000
news_02617.xml,0.00000,0.00003,0.00000,0.99997
news_02618.xml,0.00000,0.00000,0.00000,1.00000
news_02619.xml,0.00000,0.00000,0.00000,1.00000
news_02621.xml,0.00000,0.00000,0.00000,1.00000
news_02625.xml,0.00000,0.99982,0.00010,0.00000
news_02626.xml,0.00000,1.00000,0.00000,0.00000
news_02627.xml,0.00005,0.99955,0.00000,0.00005
news_02628.xml,0.00000,0.00002,0.00000,0.99998
news_02629.xml,0.00000,0.99694,0.00000,0.00293
news_02630.xml,0.00000,0.00000,0.00000,1.00000
news_02642.xml,0.00001,0.00000,0.00001,1.00000
news_02645.xml,0.00000,0.00036,0.00000,0.99993
news_02648.xml,0.00000,0.00000,0.00000,1.00000
news_02650.xml,0.00000,1.00000,0.00000,0.00000
news_02652.xml,0.00001,1.00000,0.00000,0.00000
news_02653.xml,0.00001,0.00000,0.00000,1.00000
news_02655.xml,0.00000,0.00000,0.00000,1.00000
news_02658.xml,0.00121,0.21038,0.00044,0.00890
news_02662.xml,0.00000,0.00000,0.00000,1.00000
news_02664.xml,0.00000,0.00000,0.00000,1.00000
news_02671.xml,0.00000,0.00001,0.00000,0.99999
news_02676.xml,0.00009,0.00000,0.00001,0.99978
news_02678.xml,0.00000,0.00000,0.00000,1.00000
news_02679.xml,0.00000,0.00000,0.00000,1.00000
news_02683.xml,0.00000,0.99997,0.00000,0.00002
news_02684.xml,0.00000,0.00000,0.00000,1.00000
news_02688.xml,0.00000,0.00022,0.00000,0.99966
news_02695.xml,0.00001,0.00000,0.00000,1.00000
news_02696.xml,0.00000,1.00000,0.00000,0.00001
news_02697.xml,0.00000,0.03993,0.00000,0.96612
news_02698.xml,0.00000,0.00000,0.00000,1.00000
news_02707.xml,0.00000,0.00000,0.00000,1.00000
news_02708.xml,0.00000,0.99788,0.00000,0.00068
news_02709.xml,0.00000,0.00000,0.00002,0.99997
news_02712.xml,0.00102,0.99997,0.00000,0.00000
news_02714.xml,0.00002,0.00000,0.00000,1.00000
news_02716.xml,0.00000,0.00000,0.00000,1.00000
news_02718.xml,0.00000,1.00000,0.00002,0.00000
news_02720.xml,0.00000,0.99970,0.00000,0.00009
news_02723.xml,0.00001,0.00000,0.00000,1.00000
news_02726.xml,0.00000,0.00002,0.00000,1.00000
news_02734.xml,0.00000,0.00008,0.00000,0.99998
news_02736.xml,0.00002,0.00000,0.00000,1.00000
news_02737.xml,0.00000,0.00000,0.00000,1.00000
news_02741.xml,0.00010,0.94866,0.00000,0.13063
news_02746.xml,0.00058,0.67525,0.05638,0.00014
news_02750.xml,0.00000,0.00002,0.00000,1.00000
news_02770.xml,0.00000,0.00000,0.00000,1.00000
news_02775.xml,0.00000,0.00000,0.00000,1.00000
news_02777.xml,0.00000,0.00000,0.00000,1.00000
news_02778.xml,0.00011,0.00000,0.00000,1.00000
news_02781.xml,0.00038,0.00007,0.99988,0.00060
news_02783.xml,0.00001,0.00000,0.00091,0.99998
news_02789.xml,0.00001,0.00000,0.00000,1.00000
news_02790.xml,0.00000,0.00000,0.00000,1.00000
news_02791.xml,0.00000,0.00003,0.00000,0.99996
news_02800.xml,0.00000,0.99299,0.00000,0.00016
news_02804.xml,0.00050,0.00008,0.00000,0.99990
news_02806.xml,0.00001,0.00000,0.00000,1.00000
news_02807.xml,0.00000,0.00000,0.00002,0.99998
news_02814.xml,0.00000,0.00000,0.00000,1.00000
news_02817.xml,0.99955,0.00077,0.00001,0.00078
news_02821.xml,0.00000,0.00001,0.00000,1.00000
news_02822.xml,0.00000,0.00000,0.00015,1.00000
news_02824.xml,0.00000,0.00000,0.00000,1.00000
news_02825.xml,0.00000,0.00000,0.00000,1.00000
news_02826.xml,0.00000,0.00000,0.00000,1.00000
news_02830.xml,0.00000,0.00000,0.00000,1.00000
news_02831.xml,0.00000,0.99986,0.00001,0.00031
news_02832.xml,0.00000,0.00031,0.00000,0.99999
news_02833.xml,0.00000,0.00000,0.00000,1.00000
news_02841.xml,0.00000,0.00000,0.00000,1.00000
news_02845.xml,0.00000,0.00000,0.00002,0.99998
news_02851.xml,0.00000,0.99992,0.00000,0.00004
news_02852.xml,0.00000,0.00000,0.00000,1.00000
news_02856.xml,0.00000,0.00000,0.00000,1.00000
news_02857.xml,0.00002,0.99739,0.00019,0.00007
news_02862.xml,0.00000,0.00001,0.00000,1.00000
news_02866.xml,0.00000,0.00000,0.00000,1.00000
news_02867.xml,0.00000,1.00000,0.00000,0.00000
news_02870.xml,0.00000,0.00000,0.00000,1.00000
news_02871.xml,0.00000,0.00000,0.00000,1.00000
news_02873.xml,0.00000,0.00000,0.00000,1.00000
news_02874.xml,0.00000,0.00000,0.00000,1.00000
news_02876.xml,0.00001,0.52496,0.69594,0.00000
news_02880.xml,0.00000,1.00000,0.00000,0.00000
news_02881.xml,0.00000,0.00002,0.00000,0.99999
news_02882.xml,0.00000,0.00001,0.00000,0.99999
news_02883.xml,0.00003,0.00015,0.99985,0.00027
news_02886.xml,0.00000,0.00000,0.00000,1.00000
news_02887.xml,0.00000,0.00000,0.00000,1.00000
news_02888.xml,0.00000,0.00000,0.00000,1.00000
news_02903.xml,0.00000,0.00001,0.00000,1.00000
news_02905.xml,0.00000,0.00000,0.00000,1.00000
news_02910.xml,0.00000,0.00391,0.00000,0.99844
news_02911.xml,0.00000,0.00000,0.00000,1.00000
news_02923.xml,0.00000,0.00002,0.00000,0.99998
news_02927.xml,0.00000,0.00000,0.00002,0.99997
news_02929.xml,0.00000,1.00000,0.00000,0.00000
news_02931.xml,0.00001,0.00000,0.00000,1.00000
news_02932.xml,0.00000,1.00000,0.00000,0.00000
news_02936.xml,0.00000,0.00095,0.00000,0.99896
news_02939.xml,0.00000,0.00000,0.00000,1.00000
news_02942.xml,0.00000,0.00000,0.00002,0.99997
news_02946.xml,0.00000,0.00000,0.00015,1.00000
news_02950.xml,0.00000,0.00003,0.00000,0.99997
news_02952.xml,0.00000,0.00000,0.00000,1.00000
news_02957.xml,0.00000,0.00000,0.00000,1.00000
news_02961.xml,0.00000,0.99999,0.00002,0.00000
news_02964.xml,0.00000,0.00000,0.00000,1.00000
news_02967.xml,0.00000,0.00000,0.00000,1.00000
news_02969.xml,0.00000,0.00000,0.00000,1.00000
news_02971.xml,0.00000,0.99999,0.00001,0.00000
news_02976.xml,0.00000,0.01805,0.00000,0.99962
news_02977.xml,0.00001,0.00000,0.00000,1.00000
news_02982.xml,0.00000,0.01195,0.00000,0.97513
news_02983.xml,0.00000,0.00000,0.00002,0.99997
news_02987.xml,0.00000,0.00000,0.00000,1.00000
news_02991.xml,0.00000,0.02028,0.00000,0.99785
news_02992.xml,0.00008,0.99998,0.00001,0.00000
news_02993.xml,0.00000,0.00002,0.00000,0.99998
news_02994.xml,0.00012,0.00000,0.00000,0.99999
news_02996.xml,0.00000,0.00000,0.00000,1.00000
news_03000.xml,0.00000,0.00000,0.00000,1.00000
news_03001.xml,0.00000,0.00019,0.00000,0.99999
news_03007.xml,0.00000,0.00001,0.00000,1.00000
news_03008.xml,0.00000,1.00000,0.00000,0.00000
news_03010.xml,0.00000,0.00001,0.00000,1.00000
news_03014.xml,0.00000,0.00000,0.00000,1.00000
news_03018.xml,0.00006,0.04491,0.94796,0.00001
news_03019.xml,0.00617,0.67544,0.04896,0.00003
news_03020.xml,0.00000,0.00392,0.00000,0.99954
news_03023.xml,0.00000,0.00005,0.00000,1.00000
news_03033.xml,0.00000,0.00000,0.00000,1.00000
news_03040.xml,0.00000,0.00000,0.00000,1.00000
news_03044.xml,0.00000,0.99651,0.00000,0.00750
news_03047.xml,0.00000,0.00000,0.00000,1.00000
news_03052.xml,0.00000,0.00000,0.00000,1.00000
news_03058.xml,0.00002,0.00000,0.00000,1.00000
news_03064.xml,0.00000,0.00000,0.00000,1.00000
news_03065.xml,0.00000,0.00004,0.00000,0.99998
news_03067.xml,0.00000,0.00008,0.00000,0.99971
news_03068.xml,0.00027,0.98665,0.00010,0.00012
news_03069.xml,0.00000,0.00000,0.00002,0.99997
news_03072.xml,0.00001,0.00000,0.00000,1.00000
news_03084.xml,0.00000,0.00002,0.00000,0.99998
news_03085.xml,0.00000,0.00000,0.00000,1.00000
news_03086.xml,0.00000,0.00074,0.00000,0.99998
news_03087.xml,0.00000,0.00003,0.00000,0.99997
news_03090.xml,0.00000,0.00000,0.00000,1.00000
news_03091.xml,0.00000,1.00000,0.00003,0.00000
news_03095.xml,0.30061,0.06426,0.00142,0.00242
news_03103.xml,0.00000,0.00000,0.00000,1.00000
news_03111.xml,0.00084,0.00028,0.00000,0.99411
news_03118.xml,0.00000,0.00000,0.00003,0.99999
news_03120.xml,0.00000,0.00000,0.00000,1.00000
news_03121.xml,0.00000,0.95664,0.00018,0.00171
news_03126.xml,0.00000,0.00046,0.00001,0.99955
news_03127.xml,0.00000,0.00000,0.00000,1.00000
news_03129.xml,0.00000,0.00000,0.00007,0.99999
news_03132.xml,0.00009,0.99343,0.00004,0.00002
news_03133.xml,0.00000,0.00004,0.00000,0.99996
news_03134.xml,0.00000,0.99899,0.00001,0.00031
news_03140.xml,0.00000,0.00002,0.00000,0.99997
news_03145.xml,0.00000,0.00000,0.00000,1.00000
news_03147.xml,0.00000,0.00000,0.00000,1.00000
news_03152.xml,0.00000,0.00000,0.00000,1.00000
news_03154.xml,0.00000,0.00002,0.00000,0.99998
news_03156.xml,0.00000,0.00007,0.00000,0.99999
news_03157.xml,0.00000,0.00000,0.00000,1.00000
news_03159.xml,0.00000,0.00023,0.00000,0.99976
news_03160.xml,0.00000,0.00000,0.00000,1.00000
news_03167.xml,0.00038,0.97034,0.00000,0.01012
news_03170.xml,0.00000,0.00000,0.00000,1.00000
news_03176.xml,0.00000,0.00000,0.00000,1.00000
news_03179.xml,0.00066,0.99578,0.00001,0.00060
news_03182.xml,0.00001,0.00000,0.00000,1.00000
news_03183.xml,0.00001,0.00000,0.00000,1.00000
news_03187.xml,0.00000,0.00005,0.00000,0.99997
news_03189.xml,0.00000,0.00000,0.00000,1.00000
news_03192.xml,0.00000,0.00000,0.00002,1.00000
news_03195.xml,0.00000,0.00000,0.00000,0.99994
news_03197.xml,0.00000,0.99526,0.00012,0.00022
news_03203.xml,0.00000,1.00000,0.00000,0.00000
news_03206.xml,0.00003,0.00000,0.00000,1.00000
news_03208.xml,0.00024,1.00000,0.00000,0.00000
news_03209.xml,0.00000,0.00000,0.00000,1.00000
news_03219.xml,0.00000,0.99983,0.00008,0.00002
news_03225.xml,0.00354,0.99863,0.00004,0.00000
news_03231.xml,0.00000,1.00000,0.00000,0.00000
news_03232.xml,0.00000,0.00000,0.00000,1.00000
news_03234.xml,0.00000,0.00004,0.00000,0.99990
news_03236.xml,0.00000,0.44752,0.12743,0.00052
news_03237.xml,0.00000,0.00001,0.00000,0.99999
news_03238.xml,0.00000,0.00000,0.00000,1.00000
news_03247.xml,0.00001,0.00000,0.00000,1.00000
news_03248.xml,0.00000,0.00000,0.00000,1.00000
news_03250.xml,0.00000,0.00001,0.00000,1.00000
news_03253.xml,0.00001,0.00000,0.00000,1.00000
news_03254.xml,0.00282,0.00001,0.00000,0.99729
news_03255.xml,0.00000,0.00000,0.00000,1.00000
news_03256.xml,0.00000,1.00000,0.00000,0.00001
news_03257.xml,0.00000,0.00000,0.00000,1.00000
news_03259.xml,0.00001,0.00000,0.00000,1.00000
news_03262.xml,0.00000,0.00000,0.00000,1.00000
news_03269.xml,0.00000,0.00000,0.00000,1.00000
news_03271.xml,0.00000,0.00000,0.00000,1.00000
news_03274.xml,0.00000,0.00027,0.00000,0.99997
news_03285.xml,0.00001,0.00000,0.00000,1.00000
news_03286.xml,0.00133,0.91021,0.02516,0.00000
news_03287.xml,0.00000,1.00000,0.00000,0.00000
news_03293.xml,0.00000,0.00071,0.00000,0.99154
news_03300.xml,0.00000,0.00000,0.00000,1.00000
news_03304.xml,0.01295,0.12740,0.66906,0.00005
news_03314.xml,0.00000,0.94577,0.00264,0.00040
news_03316.xml,0.00000,0.00007,0.00000,1.00000
news_03319.xml,0.00000,0.00000,0.00000,1.00000
news_03323.xml,0.00001,0.00004,0.00000,0.99987
news_03330.xml,0.00000,0.00000,0.00000,1.00000
news_03331.xml,0.00019,0.00000,0.00000,1.00000
news_03333.xml,0.00000,0.00000,0.00000,1.00000
news_03334.xml,0.00001,0.00000,0.00000,0.99999
news_03337.xml,0.00000,0.00013,0.00000,0.99999
news_03341.xml,0.00000,0.00000,0.00000,1.00000
news_03343.xml,0.01039,0.00029,0.99883,0.00002
news_03344.xml,0.00000,0.00000,0.00000,1.00000
news_03352.xml,0.00000,0.00001,0.00000,1.00000
news_03354.xml,0.00000,0.00000,0.00003,0.99999
news_03355.xml,0.00000,0.00000,0.00000,0.99999
news_03359.xml,0.00026,0.99997,0.00001,0.00000
news_03369.xml,0.00000,0.00000,0.00000,1.00000
news_03371.xml,0.00006,0.00003,0.00000,0.99996
news_03372.xml,0.00000,0.99990,0.00002,0.00001
news_03374.xml,0.00000,0.47313,0.00000,0.52683
news_03380.xml,0.00000,0.00000,0.00000,0.99995
news_03381.xml,0.00009,0.99992,0.00023,0.00000
news_03383.xml,0.00000,0.00000,0.00000,1.00000
news_03385.xml,0.00000,0.00000,0.00000,1.00000
news_03386.xml,0.00001,0.00000,0.00000,1.00000
news_03388.xml,0.00002,0.99963,0.00005,0.00000
news_03390.xml,0.00000,0.00000,0.00000,1.00000
news_03392.xml,0.00048,0.99422,0.00351,0.00001
news_03395.xml,0.00000,0.00004,0.00000,0.99989
